manga_id,title,type,score,status,genres_Action,genres_Comedy,genres_Drama,genres_Fantasy,genres_Romance,themes_School,demographics_Seinen,demographics_Shoujo,demographics_Shounen,score,log_scored_by,log_members,log_favorites,Content_Others
1741,Worst,manga,8.05,finished,1,1,0,0,0,1,0,0,1,0.4251012145748989,0.4479628243215862,0.4008277596994858,0.4962965760278467,1
1297,Iryuu: Team Medical Dragon,manga,8.16,finished,0,0,1,0,0,0,1,0,0,0.46963562753036436,0.43506753510847795,0.37783775832796174,0.4621295383054041,1
11438,Kimi ni shika Kikoenai,manga,7.84,finished,0,0,1,0,0,0,0,0,1,0.3400809716599187,0.5007785248404154,0.39177775432770146,0.4441906451778783,1
7010,NG Life,manga,8.13,finished,0,1,1,0,1,0,0,1,0,0.4574898785425101,0.43851537470303514,0.3788943264461948,0.48901816365990086,1
11425,Grappler Baki,manga,7.73,finished,1,0,0,0,0,0,0,0,1,0.2955465587044537,0.5613871766683091,0.49320641129836584,0.5400428042371668,1
98639,Maoujou de Oyasumi,manga,7.94,currently_publishing,0,1,0,1,0,0,0,0,1,0.380566801619433,0.46625387848156097,0.45768275269896264,0.5332736246568277,1
123444,Teito Seihai Kitan: Fate/type Redline,manga,8.31,currently_publishing,1,1,0,1,0,0,0,0,0,0.5303643724696356,0.42356787072531144,0.3765575668404717,0.5471750280807478,1
108032,My Home Hero,manga,7.94,currently_publishing,0,0,1,0,0,0,1,0,0,0.380566801619433,0.46510640767117095,0.5098838708444935,0.48289534686808017,1
17394,Hiyokoi,manga,7.67,finished,0,0,0,0,1,1,0,1,0,0.2712550607287447,0.6388753298617774,0.6201127927044572,0.5964167541284494,0
95311,Goblin Slayer,light_novel,7.84,currently_publishing,1,0,0,1,0,0,0,0,0,0.3400809716599187,0.49746257437830643,0.4696886301849834,0.594634666048615,0
11850,Keishichou Tokuhanka 007,manga,8.16,finished,0,0,0,0,0,0,0,1,0,0.46963562753036436,0.4334526547247074,0.35489206608376644,0.49124003231692537,1
13723,Sidonia no Kishi,manga,7.73,finished,1,0,1,0,0,0,1,0,0,0.2955465587044537,0.5564858215577505,0.5301254668250608,0.5780680341259191,1
14115,Prunus Girl,manga,7.73,finished,0,1,0,0,1,1,0,0,1,0.2955465587044537,0.5563911946901586,0.48202421153948727,0.576362251761908,1
766,Akuma de Sourou,manga,7.82,finished,0,1,1,0,1,1,0,1,0,0.331983805668016,0.504660009867007,0.40611460963930623,0.5027646722399075,0
131008,A Stepmother's Märchen,manhwa,8.09,currently_publishing,0,0,1,1,1,0,0,0,0,0.4412955465587043,0.4411073054362661,0.3777169304713168,0.49859130143729063,1
926,Penguin Kakumei,manga,7.97,finished,0,1,0,0,1,0,0,1,0,0.39271255060728727,0.45819691953030894,0.35128556340618133,0.4314001292359361,1
44167,Gekkou,light_novel,7.89,finished,0,1,0,0,1,1,0,0,1,0.36032388663967563,0.4770562736577476,0.41969570119897304,0.5162577830803078,1
12064,Sora Log,manga,7.85,finished,0,0,1,0,1,1,0,1,0,0.34412955465587025,0.49087138277893294,0.39538968858645407,0.43303986891573615,0
23689,"Inari, Konkon, Koi Iroha.",manga,7.83,finished,0,1,0,0,1,1,1,0,0,0.33603238866396756,0.49923601386233163,0.44515276358315115,0.5022841252802713,1
59961,Aoharu x Kikanjuu,manga,8.02,finished,0,0,0,0,0,0,0,0,1,0.4129554655870442,0.4482798345808302,0.42471180310238665,0.5503926667746728,1
131706,Kimetsu no Yaiba Gaiden,manga,7.7,finished,1,0,0,1,0,0,0,0,1,0.283400809716599,0.5814341399080928,0.4836439870890352,0.4613554413133105,1
111211,Cheese in the Trap Season 4,manhwa,8.12,finished,0,1,0,0,1,1,0,0,0,0.4534412955465581,0.4359307368133257,0.32275647044483624,0.4372647836390689,1
23627,Yowamushi Pedal,manga,7.99,currently_publishing,0,0,0,0,0,0,0,0,1,0.4008097165991904,0.4527721183921881,0.409988940136478,0.5154353043026044,1
117580,Kengan Omega,manga,7.77,currently_publishing,1,0,0,0,0,0,0,0,0,0.3117408906882586,0.5270680927700165,0.46350555156477635,0.5060549676513865,1
789,Full Metal Panic!,manga,7.79,finished,1,1,0,0,1,0,0,0,1,0.31983805668016174,0.5140972788888513,0.43406635884828093,0.5013148556019,1
8947,Saint☆Oniisan,manga,7.86,currently_publishing,0,1,0,0,0,0,1,0,0,0.3481781376518218,0.48454497825277143,0.504866777137239,0.5257393883354912,1
82427,The New Gate,manga,7.68,currently_publishing,0,0,0,1,0,0,0,0,0,0.2753036437246963,0.6029921371399106,0.578149483199633,0.5509401062998449,1
26441,"Maoyuu Maou Yuusha: 'Kono Ware no Mono to Nare, Yuusha yo' 'Kotowaru!'",manga,7.97,finished,1,1,0,1,1,0,0,0,0,0.39271255060728727,0.4546165075306302,0.4334962327816605,0.4702120142257165,1
773,Saishuu Heiki Kanojo,manga,7.91,finished,0,0,1,0,1,0,1,0,0,0.36842105263157876,0.4683217292013854,0.43304612655691765,0.5225675281461856,1
123812,My Broken Mariko,manga,7.69,finished,0,0,1,0,0,0,0,0,0,0.27935222672064786,0.5846278857342201,0.5085180116146772,0.5635978859680874,1
9738,Higurashi no Naku Koro ni Kai: Matsuribayashi-hen,manga,8.2,finished,0,0,1,0,0,0,0,0,0,0.48582995951416974,0.4261499224446028,0.3459688507121397,0.43622795720089563,1
123270,Lonely Girl ni Sakaraenai,manga,7.83,finished,0,0,0,0,0,1,0,0,0,0.33603238866396756,0.4920619736579851,0.41146439495596265,0.501558204653202,1
2923,Koko ni Iru yo!,manga,7.67,finished,0,0,0,0,1,1,0,1,0,0.2712550607287447,0.6108253833646294,0.5442935181271893,0.5667170737221796,1
6624,Zettai Heiwa Daisakusen,manga,7.77,finished,0,1,1,1,1,0,0,1,0,0.3117408906882586,0.5209852751152467,0.4360131681610411,0.43028924175395816,0
1267,Kagen no Tsuki,manga,7.9,finished,0,0,1,0,0,0,0,1,0,0.36437246963562764,0.4686873171045033,0.39177775432770146,0.4621295383054041,1
67401,Fukigen na Mononokean,manga,8.17,finished,0,1,0,0,0,0,0,0,0,0.4736842105263155,0.42806810813383156,0.38995205925630616,0.5312369300127053,1
595,Id,manhwa,7.97,on_hiatus,1,0,0,1,0,0,0,0,0,0.39271255060728727,0.45266111587132285,0.3948255949033126,0.49446823180274463,1
164,Nousatsu Junkie,manga,7.93,finished,0,1,0,0,1,1,0,1,0,0.37651821862348145,0.4612617586393325,0.3885685022349108,0.4813705804003307,1
54,Yu☆Gi☆Oh!,manga,7.66,finished,1,1,1,1,0,1,0,0,1,0.2672064777327936,0.6290345067117472,0.5619239349861698,0.6509681781648662,1
11593,Yuru Yuri,manga,8.23,currently_publishing,0,1,0,0,0,1,0,0,0,0.49797570850202444,0.4237088513308328,0.4089389012297293,0.5648824267940692,1
37641,Junketsu Drop,manga,7.8,finished,0,0,0,0,0,0,0,0,0,0.3238866396761133,0.5046781137598434,0.39344875792478984,0.43464876526081797,1
9547,Umineko no Naku Koro ni - Episode 2: Turn of the Golden Witch,manga,7.76,finished,0,0,1,0,0,0,0,0,0,0.3076923076923075,0.5251404131278888,0.42019653352296316,0.4220807572462313,1
8446,Ikigami,manga,7.82,finished,1,0,1,0,0,0,1,0,0,0.331983805668016,0.4938361851275409,0.47524130287485034,0.5198640979985703,1
107566,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,manga,7.76,currently_publishing,0,1,1,1,1,1,0,0,0,0.3076923076923075,0.524757323035464,0.49261978536887274,0.5114167518840433,1
98,Rozen Maiden,manga,7.8,finished,0,1,1,0,0,0,1,0,0,0.3238866396761133,0.5040974484586768,0.44095414792000276,0.5441275814183584,1
18511,All You Need Is Kill,light_novel,7.92,finished,1,0,0,0,0,0,0,0,0,0.3724696356275303,0.4624971243547221,0.39556928619557974,0.5444225373445553,1
142600,Takopii no Genzai,manga,7.68,finished,0,0,1,0,0,0,0,0,1,0.2753036437246963,0.5878678681206256,0.5186847244039414,0.5298516829956775,1
39859,Steins;Gate,light_novel,8.51,finished,0,0,0,0,0,0,0,0,0,0.6113360323886639,0.40893283591245533,0.3863490599230426,0.44653427490007486,1
46010,xxxHOLiC: Rei,manga,8.18,on_hiatus,0,0,1,0,0,0,1,0,0,0.47773279352226705,0.42552688236051006,0.39553338335658506,0.4208410669408533,1
118858,Dai Dark,manga,7.83,currently_publishing,0,1,0,0,0,0,0,0,1,0.33603238866396756,0.4889501002908999,0.5373860439366096,0.5275516835390736,1
143031,Aishiteru Game wo Owarasetai,manga,8.13,currently_publishing,0,1,0,0,1,1,0,0,0,0.4574898785425101,0.43015711301107584,0.38919325870307886,0.4892990740399244,0
1158,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story",manga,7.9,finished,0,0,0,0,1,0,1,0,0,0.36437246963562764,0.4658808913637703,0.35899349838395533,0.4156944240672463,1
14975,Darker than Black: Shikkoku no Hana,manga,7.85,finished,1,0,1,0,0,0,1,0,0,0.34412955465587025,0.4810782383083182,0.4054649569658506,0.476626085225272,1
23571,Sunny,manga,8.26,finished,0,0,1,0,0,0,1,0,0,0.5101214574898782,0.4192971592756657,0.44944322871840137,0.5424868886201628,1
124085,Mashle,manga,7.63,finished,1,1,0,1,0,1,0,0,1,0.2550607287449389,0.7027345464221794,0.6813944941149686,0.6422332249693843,1
131807,Gomashio to Pudding,manga,7.92,finished,0,1,0,0,1,0,0,0,0,0.3724696356275303,0.45943738968946846,0.3477723429701909,0.4617433654876759,0
124520,Boys Run the Riot,manga,7.94,finished,0,0,1,0,0,1,1,0,0,0.380566801619433,0.4537941176241519,0.4111401350119006,0.5129193248669711,1
24098,Another,manga,7.63,finished,0,0,1,0,0,1,1,0,0,0.2550607287449389,0.6894154909898201,0.6420764787476361,0.6369595462746463,1
1648,Tengen Toppa Gurren Lagann,manga,7.95,finished,1,1,0,0,0,0,0,0,1,0.3846153846153846,0.45118068808746103,0.39952689389427287,0.4719471068586059,1
21860,Mayo Chiki!,manga,7.69,finished,0,1,0,0,1,0,1,0,0,0.27935222672064786,0.5657594935312881,0.4828498309379554,0.5324308874573543,1
36903,Sasurai Emanon,manga,7.8,finished,0,0,0,0,0,0,1,0,0,0.3238866396761133,0.4978078447675979,0.4274914505877625,0.45899020857702266,1
114754,Yuusha Goikkou no Kaerimichi,one_shot,7.85,finished,0,0,1,1,0,0,0,0,1,0.34412955465587025,0.4773739074986135,0.3502142829791044,0.4220807572462313,1
4514,"Kyou, Koi wo Hajimemasu",manga,7.64,finished,0,0,1,0,1,1,0,1,0,0.25910931174089047,0.6536037933800573,0.5946964453683474,0.6171709477454893,0
117080,Sensei wa Koi wo Oshierarenai,manga,7.67,finished,0,1,0,0,1,1,0,0,1,0.2712550607287447,0.5887960757067875,0.5344407163129421,0.5573764792701802,1
87397,Shiori Experience: Jimi na Watashi to Hen na Ojisan,manga,8.39,currently_publishing,0,1,0,0,0,1,1,0,0,0.5627530364372468,0.4103956675022401,0.43612367758260606,0.5398877051305928,1
513,Samurai Deeper Kyou,manga,7.69,finished,1,1,0,0,0,0,0,0,1,0.27935222672064786,0.5612394489863616,0.49477045465111935,0.5820472229295014,1
932,Koroshiya 1,manga,7.68,finished,1,0,1,0,0,0,1,0,0,0.2753036437246963,0.5709077564444974,0.516920498477434,0.5731613337405813,1
11072,Koizora: Setsunai Koimonogatari,manga,7.87,finished,0,0,1,0,1,1,0,1,0,0.3522267206477734,0.4683217292013854,0.40163527856143566,0.5003344765736198,0
74695,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-1 Shou - Outo no Ichinichi-hen,manga,7.74,finished,0,0,1,1,0,0,1,0,0,0.2995951417004048,0.525339144152977,0.4436782085956703,0.4647850062652138,1
61959,Kishibe Rohan wa Ugokanai,manga,7.8,currently_publishing,0,0,0,0,0,0,0,0,1,0.3238866396761133,0.49218240040425487,0.4137047320450966,0.4341158218929035,1
62083,Saenai Heroine no Sodatekata: Koisuru Metronome,manga,7.99,finished,0,1,1,0,1,0,1,0,0,0.4008097165991904,0.441320827002467,0.3677743261504034,0.4901363120504897,0
122936,Brutal: Satsujin Keisatsukan no Kokuhaku,manga,7.83,currently_publishing,0,0,1,0,0,0,0,0,0,0.33603238866396756,0.47964115620024594,0.45708099495205645,0.5487290071906898,1
587,Lucky☆Star,manga,7.87,currently_publishing,0,1,0,0,0,1,0,0,0,0.3522267206477734,0.4663035237899221,0.42163883038316063,0.5580068220920988,1
124094,Jibaku Shounen Hanako-kun 0,manga,8.08,finished,0,0,0,0,0,1,0,0,0,0.4372469635627527,0.4298560874114816,0.3477234347907747,0.44836401598049525,1
47022,Sakamichi no Apollon: Bonus Track,manga,8.31,finished,0,0,1,0,1,0,0,0,0,0.5303643724696356,0.4115689660260484,0.28139308131360385,0.3065239390554717,1
116539,Subete no Jinrui wo Hakai suru. Sorera wa Saisei Dekinai.,manga,8.05,currently_publishing,0,0,0,0,0,1,0,0,1,0.4251012145748989,0.4330292500798897,0.4352744135700255,0.4975790158496198,1
2062,Kara no Kyoukai: The Garden of Sinners,light_novel,8.54,finished,0,0,0,1,0,1,0,0,0,0.6234817813765177,0.4029825283522782,0.42509784528820194,0.5364023768024644,1
33699,Mahouka Koukou no Rettousei: Nyuugaku-hen,manga,7.74,finished,0,0,0,0,0,1,0,0,1,0.2995951417004048,0.520604731969334,0.4459409690295033,0.4251035853636705,1
122464,Dr. Stone Reboot: Byakuya,manga,7.73,finished,0,0,0,0,0,0,0,0,1,0.2955465587044537,0.5269174101395008,0.414044902962581,0.4123130694217283,1
7887,Toriko,manga,7.63,finished,1,1,0,1,0,0,0,0,1,0.2550607287449389,0.6504942073399308,0.5885780107028067,0.6325563039685721,1
120177,Isekai Ojisan,manga,7.88,currently_publishing,0,1,0,1,0,0,0,0,0,0.3562753036437245,0.46305916738033315,0.44102551314107297,0.4915137513787858,1
534,Spiral: Suiri no Kizuna,manga,7.95,finished,0,0,1,0,0,1,0,0,1,0.3846153846153846,0.4449832415164282,0.38467616067361443,0.5188774995887017,1
70589,GTO: Paradise Lost,manga,7.95,currently_publishing,0,0,0,0,0,0,1,0,0,0.3846153846153846,0.44495366558830785,0.42681831914382173,0.42972834050580144,1
78477,Rikudou,manga,7.77,finished,0,0,1,0,0,0,1,0,0,0.3117408906882586,0.5039882644263932,0.4776739404485626,0.4931379229697946,1
1533,Superior,manga,7.73,finished,1,0,1,1,1,0,0,0,1,0.2955465587044537,0.5245115106414874,0.4674947017614415,0.49884251199623464,1
13897,Giant Killing,manga,7.99,currently_publishing,0,0,1,0,0,0,1,0,0,0.4008097165991904,0.4382343634025362,0.38648871221423664,0.4962965760278467,1
128463,Uruwashi no Yoi no Tsuki,manga,8.0,currently_publishing,0,0,0,0,1,1,0,1,0,0.4048582995951415,0.4366929179212301,0.4403103745260706,0.5160529036198678,0
907,Mekakushi no Kuni,manga,7.98,finished,0,0,1,0,1,0,0,1,0,0.39676113360323884,0.43954023028136324,0.3565487955862121,0.43195020916282595,1
87953,Shousetsu Akatsuki no Yona: Onaji Tsuki no Shita de,light_novel,8.4,finished,0,0,0,0,1,0,0,1,0,0.5668016194331984,0.40631960855748017,0.39112643266192904,0.4970683448770505,1
140765,Tian Guan Ci Fu,manhua,8.6,currently_publishing,1,0,1,0,0,0,0,0,0,0.6477732793522262,0.40074838368131804,0.33372158710788113,0.558382810098975,1
339,Sakigake!! Cromartie Koukou,manga,8.12,finished,0,1,0,0,0,0,0,0,1,0.4534412955465581,0.42377928040274626,0.3984500779339504,0.49420382005018854,1
95211,Orange,light_novel,8.09,finished,0,0,1,0,1,1,0,0,0,0.4412955465587043,0.42625345288393324,0.34128092400858834,0.4875996048822229,1
1397,Chi's Sweet Home,manga,7.84,finished,0,1,0,0,0,0,1,0,0,0.3400809716599187,0.4700425512231493,0.3892057281229673,0.5065148458227768,1
1896,Akuma to Love Song,manga,7.66,finished,0,0,1,0,1,1,0,1,0,0.2672064777327936,0.5772903999658879,0.5325870207786496,0.5354266574716183,0
14154,Arakawa Under the Bridge,manga,7.83,finished,0,1,0,0,1,0,1,0,0,0.33603238866396756,0.4713590464544931,0.4398347673578906,0.5094452581988212,0
24825,Magico,manga,7.71,finished,1,1,0,1,1,0,0,0,1,0.28744939271255054,0.5296162903056342,0.4357180896969577,0.5111999276010494,1
398,Kingdom Hearts II,manga,7.79,finished,0,0,0,1,0,0,0,0,1,0.31983805668016174,0.48735335290420234,0.40249582341245604,0.5259223555364625,1
88923,Arifureta Shokugyou de Sekai Saikyou,light_novel,7.7,finished,1,0,0,1,0,0,0,0,0,0.283400809716599,0.5340897466217184,0.502457781680903,0.5926472666651007,1
70557,Out,manga,7.91,currently_publishing,1,0,0,0,0,0,1,0,0,0.36842105263157876,0.4489400162811946,0.4355980530503212,0.5074272505680802,1
3941,Clannad: Tomoyo After,manga,7.95,finished,0,0,1,0,1,0,0,0,0,0.3846153846153846,0.4408628209242088,0.3142890480944136,0.4532028817071113,0
344,ES: Eternal Sabbath,manga,7.83,finished,0,0,1,0,0,0,1,0,0,0.33603238866396756,0.4695361063396376,0.41135638383844575,0.4801308900949527,1
117851,Shimeji Simulation,manga,8.38,currently_publishing,0,0,0,0,0,1,0,0,0,0.5587044534412957,0.4038565273497686,0.4119818007440912,0.5639501327274035,1
45947,Nukozuke!,manga,8.19,currently_publishing,0,1,0,0,0,0,0,1,0,0.4817813765182182,0.4143395484144593,0.36332835191728896,0.48644757219776213,1
102703,Doukyuusei: Gold Ring & Silver Ring,manga,8.14,finished,0,0,0,0,0,0,0,0,0,0.4615384615384617,0.41771631998690806,0.3105399036817893,0.34277579500511174,1
442,Tekkon Kinkreet,manga,8.02,finished,1,0,0,0,0,0,1,0,0,0.4129554655870442,0.4298225940879059,0.40793692574445517,0.5030039371059559,1
130740,Kamibukuro-kun wa Koishiteru,manga,7.67,finished,0,1,0,0,1,0,0,0,0,0.2712550607287447,0.5532629055898978,0.4647269116229156,0.4875996048822229,0
36131,Fate/kaleid liner Prisma☆Illya 3rei!!,manga,8.17,currently_publishing,1,1,0,1,0,0,0,0,0,0.4736842105263155,0.41490889414336385,0.3452083811989719,0.5143959581756811,1
18570,Ultra Heaven,manga,8.13,on_hiatus,0,0,1,0,0,0,1,0,0,0.4574898785425101,0.4176052583412708,0.4365832853353737,0.5192735055452753,1
5029,Kingyosou,manga,8.02,finished,0,0,1,0,1,0,0,1,0,0.4129554655870442,0.42861065044982327,0.330511087739056,0.4004960854291082,0
510,Saiyuuki Reload,manga,8.22,finished,1,1,1,1,0,0,0,0,0,0.4939271255060729,0.4108271922386211,0.3232729881252554,0.46515771767773817,1
42579,Kubera,manhwa,7.98,currently_publishing,1,1,0,1,1,0,0,0,1,0.39676113360323884,0.43270254828852983,0.402175113253912,0.5279095800186941,1
1218,Akagi: Yami ni Oritatta Tensai,manga,8.12,finished,1,0,1,0,0,0,0,0,0,0.4534412955465581,0.41749409519221126,0.37562105401759327,0.5105461374079174,1
1039,Rockin'★Heaven,manga,7.7,finished,0,0,1,0,1,1,0,1,0,0.283400809716599,0.5257508585939182,0.4410611834049212,0.46950800091950967,1
1895,Mademoiselle Butterfly,manga,7.9,finished,0,0,1,0,1,0,0,1,0,0.36437246963562764,0.44674476403240415,0.33464704211472496,0.3704385173517021,1
1216,Gokinjo Monogatari,manga,8.03,finished,0,0,0,0,1,0,0,1,0,0.41700404858299533,0.42663231232708765,0.36904379935438625,0.49096543454067876,1
30051,Sakurasou no Pet na Kanojo,light_novel,7.98,finished,0,1,0,0,1,0,0,0,0,0.39676113360323884,0.43181604494386905,0.42999230951702905,0.5114167518840433,1
483,Power!!,manga,7.7,finished,0,0,0,0,1,0,0,1,0,0.283400809716599,0.524449979842757,0.4149131906364536,0.49808665611608083,1
4293,Ai Hime: Ai to Himegoto,manga,7.71,finished,0,0,1,0,1,0,0,1,0,0.28744939271255054,0.5183608495764883,0.40302126471356137,0.4557312569305847,0
128072,Zense Coupling,manga,8.06,finished,0,0,0,0,1,0,0,0,0,0.42914979757085003,0.42349731909700117,0.32198807377979666,0.4036068694759833,1
1345,Suzumiya Haruhi no Yuuutsu,manga,7.75,finished,0,1,1,0,0,1,0,0,1,0.3036437246963559,0.496091035781436,0.4398167912450355,0.5609694432057422,1
160710,Naruto Gaiden: Uzu no Naka no Tsumujikaze,one_shot,7.94,finished,1,0,0,1,0,0,0,0,1,0.380566801619433,0.43770178635987256,0.2593641595815175,0.31553617558470476,1
118873,Asper Kanojo,manga,7.89,finished,0,0,1,0,0,0,0,0,0,0.36032388663967563,0.44729730271653134,0.42154781539861785,0.5105461374079174,1
32779,Denpa Kyoushi,manga,7.65,finished,0,1,0,0,1,1,0,0,1,0.26315789473684204,0.5633585488955409,0.5327152377410693,0.5492871633887398,1
17374,Himegimi to Sanbiki no Kemono,manga,7.96,finished,0,0,0,1,0,0,0,1,0,0.3886639676113357,0.43322485077140793,0.32998165616009123,0.3972678859432889,0
112592,Oniichan wa Oshimai!,manga,7.78,currently_publishing,0,1,0,0,0,0,0,0,0,0.3157894736842106,0.4799521194910902,0.4348573079148137,0.566943662288694,1
82745,Demi-chan wa Kataritai,manga,7.75,finished,0,1,0,1,0,1,1,0,0,0.3036437246963559,0.4935389682236081,0.49240242441024895,0.47855557607095145,0
122672,Ikemen Girl to Hakoiri Musume,manga,7.74,finished,0,1,0,0,0,0,0,0,1,0.2995951417004048,0.49933063152855495,0.40103581049639003,0.475315145637254,1
399,Kino no Tabi: The Beautiful World,light_novel,8.65,currently_publishing,0,0,1,1,0,0,0,0,0,0.6680161943319836,0.39169855322005265,0.44581996784127775,0.5322613390691568,1
3116,Black Bird,manga,7.6,finished,1,0,1,0,1,0,0,1,0,0.24291497975708465,0.6526529620699381,0.6024584555398551,0.6502021688619581,1
878,Otomen,manga,7.69,finished,0,1,0,0,1,1,0,1,0,0.27935222672064786,0.5262066904970598,0.4788516178444684,0.5423361623541316,0
1534,Zetman,manga,7.63,finished,1,0,1,0,1,0,1,0,0,0.2550607287449389,0.5871164914422223,0.5716238310894663,0.5546771120515369,1
96194,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 1-bu - Hon ga Nai nara Tsukureba Ii!,manga,7.81,finished,0,0,0,1,0,0,0,0,0,0.32793522267206443,0.4672183257728112,0.3926216115552452,0.44745403788939037,1
58,W-Juliet,manga,7.9,finished,0,1,1,0,1,1,0,1,0,0.36437246963562764,0.44358533954707935,0.35272880196982603,0.4673605123835543,1
112090,Hidamari ga Kikoeru: Koufukuron,manga,8.1,finished,0,0,0,0,0,1,0,0,0,0.4453441295546554,0.4167130953892163,0.2847614036947308,0.35163236791751773,1
38,+Anima,manga,7.65,finished,0,0,0,1,0,0,0,0,1,0.26315789473684204,0.5585724493199703,0.4684835829244818,0.5813808200742632,1
1102,Ga-Rei,manga,7.63,finished,1,1,0,0,0,1,0,0,1,0.2550607287449389,0.5864159244210642,0.5327645236640586,0.5918899235921361,1
3493,Otokomae! Beads Club,manga,7.68,finished,0,1,0,0,1,1,0,1,0,0.2753036437246963,0.5319387060557502,0.42408615352071677,0.36699360345089743,0
40345,Dr. Frost,manhwa,7.93,currently_publishing,0,0,1,0,0,0,0,0,0,0.37651821862348145,0.43735593087499713,0.3801818350668087,0.4673605123835543,1
112988,blanc,manga,8.48,finished,0,0,1,0,0,0,0,0,0,0.5991902834008096,0.395399670800744,0.30817863022370284,0.43195020916282595,1
